song_id,title,release,artist_name,year
SOMDHXV12AB0189309,"Open or Shut","Judged By Twelve_ Carried By Six","Blessure Grave",2010
SOBUJTI12A8C143C69,"Si Te Contara (Bolero Cha Cha Cha)","Dance Mania (Legacy Edition)","Tito Puente & His Orchestra",0
SONEEFF12A58A7CD1C,"No Volveremos Mas","Ciao Mortali","Tonino Carotone",0
SOFNROV12A8C134F56,Capitale,"African Salsa","Super Cayor De Dakar",1998
SOPHMLU12AB017E914,"By The Light","Camp Burlesque","JOHN DOE",0
SOFZNQC12A8AE472C6,"Boxing Gloves","Day Three of My New Life",Knapsack,1997
SOCQZRJ12A8C13AA85,"Überau du","Stoffwächsu",Kisha,0
SOKDUEP12AF72A1535,"This Is How My Heart Heard","Phantom Moon","DUNCAN SHEIK",2001
SOXTWUQ12AB0181B88,"Los Piratas","Los Reyes De La Cancion","Los Auténticos Decadentes",1997
SOXFQSO12AB0185D8D,"Time of Ye Life / Born for Nothing / Paranoid Arm of Narcoleptic Empire","The Resurrectionists / Night Raider","Crippled Black Phoenix",2009
SOEFPLN12AB018437C,"Dreams Worthy Gods","The Beautiful New World",Arise,2005
SOEBSCD12A58A7E9D4,"In Darkness Let Me Dwell","Songs From The Labyrinth","Sting / Edin Karamazov",0
SOGRLSA12AC960A032,"Dead Eyes Opened","Bulkhead Plus (Singles 1983-2004)","Severed Heads",1988
SOORXKO12AB017EEA7,"Special Thanks (Original Mix)","Electro Tales Vol. 2","Federico Franchi",0
SOXOXEG12AB0186B3D,"Blind Vision","Smash Hits 1983",Blancmange,1983
SOPRXRZ12A58A7E1C5,"Making The Nature Scene","Whitey Album","Ciccone Youth",1988
SOUJXRN12AC468A264,"Weihnachten für zwischendurch","Wir schenken uns nix","VIVA VOCE die a cappella Band",0
SOZPECA12A8C13423C,"Burnt Mouth Boogie","Alligator Lips And Dirty Rice","Jon Cleary",1994
SOBKRUQ12AB018976C,"Will You Be Loving Another Man","Bluegrass 1971","Mac Wiseman (With Special Guests Lester Flatt & Chubby Wise)",0
SOBSASO12A8C136A15,"Umad Ghumad Barsaten","Miss India","Asha Bhosle_ Manna Dey_ Lata Mangeshkar_ Mohd. Rafi",0
SOGIAYJ12A8C13A863,"Better Be Woman","Come Clean",Dwarves,2000
SOOKBVO12AB018874C,Summerfish,Summerfish,"Leonid Rudenko",2006
SOSOIAV12AB01879D0,"Encuentros cercanos del 3er. Sexo (en vivo)","En vivo y a todo calor","El Tri",0
SOLQDIY12A6D4FC614,Peaceful,"Local Gentry","Bobbie Gentry",1968
SOROSEI12A8C13ED10,"Adieu_ ma belle_ Tendre et fidéle...","Ca ira (French Version)","Roger Waters",0
SOLRZES12A8C1326A9,"Hey-Ho_ Red Banana (2005 Digital Remaster)","Softwood Music Under Slow Pillars","Sielun Veljet",1989
SOHOQER12A58A7785C,"Acronym Jim's Hymn","Leave My Name Out",LMNO,0
SOPULDE12AB01894DD,"Fly Boy","Chasing Monsters","John Wesley",2006
SOJQCRE12A58A7C390,"Oak Tree","Sleep Over","Sacred Hoop",0
SOTKQHB12AC4687B75,"Hornpipe:Chief O'Neill's","Willie Clancy The Gold Ring","Willie Clancy",0
SOLAKVC12AB0188CAD,"Mentirosa (Re-Recorded / Remastered)","Mentirosa (Re-Recorded / Remastered)","Mellow Man Ace",0
SONHBGD12A6D4F9080,"Solens strålar","Det stora kalaset","Olle Ljungström",1998
SONZEHK12A6D4F87F7,"Uma Mulher Da Vida","Rosa Carne","Clã",2004
SOELLPE12AB0181531,"Mademoiselle Juliette ""Deefire 2 Remix ","Mademoiselle Juliette ""Deefire 2 Remix ","Alizée",0
SOTTBLW12A8C140B62,"Will Be Mine feat. Alexander East","Will Be Mine","Manuel Tur",0
SOJBKEJ12A6D4F9935,"Ó Gente Da Minha Terra (Live)","Concerto Em Lisboa",Mariza,2006
SOPFZLN12AB0180B9E,"A CUT INSIDE MY SOUL (Ezionoga Remix)","For The Sick And Disturbed",Agonoize,2008
SOPBBHN12AF72A2182,"Leaving Bablyon","Mercury Retrograde","Jesse Malin",2008
SOFIMHU12B35058C29,"Radio Song","Run Fatboy Run Original Soundtrack","Dirty Pretty Things",2007
SOLTPMZ12A8C140703,"Somebody's Eyes","Just One Man For Me","Kim Weston",0
SOCPTDD12A8C13FB6D,Everytime,Everytime,"Oi Va Voi",2009
SOADRQZ12A8C137C90,"Step Off","Pleemix Volume One","A Plus",0
SOTEBMS12A58A78F72,"Mamma's House","MTA2-Baptized In Dirty Water","David Banner / Freakzanatcha",0
SOOHCNR12A8C13FC05,Trainwreck,Remission,Mastodon,2002
SOVGJDM12AC468DA3A,"Six Days On The Run","Ultimate NRG Megamix","Flip & Fill",0
SOIDQGX12AB017CC39,"California Grooves_ Yo!","Moonlight Reflections","Dancing Fantasy",0
SOXSEHE12AB01890AC,"Gjev Meg Handa Di Ven","Himmelske Perler","Mons Leidvin Takle",0
SOZQJBF12AAF3B3987,"Rychlo Never",Kongmanivong,"Power Pill Fist",2008
SOKPVVM12AB0182942,"You know who you are","How can you still stand to stand still",Malente,0
SOZCUOZ12A81C2216D,Oasis,Panorama,"Kotaro Oshio",2005
SOUPCAL12A8C1398AD,Exile,"Empire Of The Vampire","Paralysed Age",1992
SOMOCAZ12A6D4F9D39,"Truth Don Die","Shoki Remixed","Femi Kuti",1998
SOIDEUB12AC960DA2F,Dingledoodies,Dingledoodies,"Chocolate Overdose",1999
SOUDHIR12A8C13AD63,Kronos,Mum,Mum,0
SOHMEPL12A8C13A7DA,"That's My Biography (from Grab Me A Gondola)","Grab Me A Gondola","The Original London Cast",0
SOQLRST12A8C1331BB,"Spare Change",Recital,"Lee Michaels",1968
SOMXOOT12AB018A2E4,"MUMBO JUMBO","LIVE AT THE BLUES WAREHOUSE",Foghat,0
SOFAIAD12A58A7A64D,"Food For Worms",Anaesthetic,Milemarker,2001
SOHIJCV12A8C13511A,"I Am Your Friend","Getting Deeper","Poverty Stinks",0
SOJEMWQ12A8C138C7E,"Because I Love You","Now That It's Over","Masters Apprentices",1974
SOORQFO12A8C1322E2,"Man Without A Clue","Live At The Boardwalk","Derrin Nauendorf",0
SOSWYRJ12AF72A80BF,"Just Kiss Me","Blue Light_ Red Light","Harry Connick_ Jr.",1991
SOHEQGZ12A81C230EA,"Have Yourself a Merry Little Christmas","Winter Tracks","Susan Egan",0
SOGCABK12A6D4FBA2E,"Sometimes I Feel Like a Motherless Child","24K Pure Gold: Lena Horne","Lena Horne",1998
SODJYIS12A6D4FC2E6,"Angels We Have Heard on High (Album Version)","Christmas Means Love","Joan Osborne",0
SOYIFJR12A6D4FB4FD,"Eugene II","A Ballad For Many","Bang on a Can All-Stars",0
SOUWDLO12A8C13293C,"Can't Come Back","Hey Kandi...",Kandi,2000
SOEXBCQ12AC46898DF,"American Jesus","The String Quartet Tribute To Bad Religion","Vitamin String Quartet",2007
SOBKMOD12A6D4F9AEE,Pasara,Konfusion,Ketama,0
SOAKYWN12A58A7A8A8,"Conéctate","Optimo FDL",Optimo,0
SOKVTXK12A8C14249A,"Atento_ Alerta","Egberto Gismonti","Egberto Gismonti",1969
SODXJKI12AB0188CB7,"Stylized Corpse","Circle The Wagons",Darkthrone,2010
SOEIOSQ12AB0182CBB,"When You Got A Good Friend","Me And The Devil Blues","Robert Johnson",0
SOGOWMK12A6D4FB835,"Los Secretos Del Amor","Te Sigo Amando","Los Traileros Del Norte",0
SODCVRB12AC468A808,"Say That It's Something","In A Forest Without Trees","Goonies Never Say Die",2009
SOTMBJI12AB0185A2B,"It's Only Make Believe","Greatest Hits","Screamin' Jay Hawkins",1996
SOPUBLW12AB017F365,"Kolmenkympin saapikkaat","Edestä ja takaa","Aarne Tenkanen",2002
SODOIKD12AB0182FDE,Skit,"Come For Da Funeral_ Stay For Da Food","Speech Defect",2007
SOQPBOH12AB0188AFA,"Barbara Allen","Angel Clare","Art Garfunkel",1973
SOGYZKE12AB018A4B0,"A Coup De Marteau","10 Versions",Marto,0
SOYMNCK12AB017DB75,"Ghunghat Chuk O Sajnaan Hun Sharman","Bhulle Shah vol.21","Ustad Nusrat Fateh Ali Khan",0
SOLPUYT12AAF3B53B6,"La Llorona","Sonando Y Haciendo Son","Los Parientes De Playa Vicente",0
SOUQVTC12A6D4FA3CD,"L'estatut","Perque no s'apagui l'aire",Coses,0
SOMPINP12AC46860E0,"Old Friends New Friends (The 12 Apostles)","Bigger Barn",Ishmael,0
SOCBZCF12A6310E0D6,Club-A-Go-Go,"The Singles Plus","The Animals",2002
SOHXRAA12AB017DBB3,"Grcenje Ispred Pojacala",Desetka,"Hladno Pivo",1997
SOLIKBM12AB0182147,"Serious Face","Burden of Belief","Chris Brown",0
SORFDUU12AB0187465,"Paranoïa","Divisés (Pour mieux régner)",Redbong,2009
SOXXUKL12AC468D8B7,Tribalism,Tribalism,"Enter Shikari",2010
SOXGGPI12A6D4FA147,"Aus den Augen aus dem Sinn","Willkommen im Leben","Daniel Weber",0
SONDNDX12A8C13E4D1,Stocktown,"Liebe Detail 18","Vincenzo & Joel Mull",0
SOMEMEF12A58A7D78D,"Black Illusion","Down To Earth","Ozzy Osbourne",2001
SOCZLUD12A58A7AAAC,"Little Things_ Permanent Things_ Boring Things","A Summer She Has Never Been_ A Winter She Fears",Theodore,0
SOHIVZY12A8C13A4D8,"Days Gone By","Nettle Soul","The Rurals",2005
SOBJEDE12A6D4FB9C6,"Good Man","In The Dark Live At Vicar Street","Josh Ritter",2006
SOJUVYS12A8AE469D6,"Tu Me Manques",Stress,"Stress / Xavier Naidoo",0
SORVZZQ12A8C13B631,"Jean Baudrillard","Karaoke Plays","Maximo Park",2007
SOHRGZX12AB0182E6F,Relax,"Frankie Say Greatest","Frankie Goes To Hollywood",1983
SODWVON12A6D4F976E,"The Real","The Burdens Of Being Upright","Tracy Bonham",1995
SOYSDJX12AB0183F8C,"I Believe","My Christmas","Andrea Bocelli",2003
SOGUQTU12AC4687A67,Suburbia,"Good Evening","Nite Jewel",2009
SOKXAHA12AB0184471,"Dnepr Scirocco","Berlin Wedding","Di Grine Kuzine",0
SOXJSFM12A8C13DA48,"No Longer Among Us","Thy Kingdom Come Undone +9","Head Hits Concrete",0
SOBEGJG12AB018BC62,"Aknaaba (Album Version)",Village,"Wallace Roney",0
SODHSAM12AC468BF8D,Outsiders,"Bonzai 5 - Into Another Dimension - Full Length Edition","Yves Deruyter",1995
SOTPKLM12AB0183CB2,"Brother Mister","Kind of Brown","Christian McBride_ Inside Straight",0
SOIBMJW12AB0181C50,"Wallpaper For The Soul","Wallpaper for the soul","Tahiti 80",2002
SOQLQLU12A6701F892,"Now You're Gorgeous_ Now You're Gone (Album Version)","The War Of Women","Joe Firstman",2003
SOIDJBZ12A58A79B73,"No Marty R",Compost,Parasites,0
SOHIZGR12A6D4FAB28,Explotar,"Cada Loco Con Su Tema","Chencha Berrinches",2005
SOEFDJY12AC3DF6DAD,"Cuando Llueve","Un Trozo de Mi","David Saylor",0
SOPDWGR12A6D4F8120,"Total Particle Reversal",Innocents,"Only Living Witness",1995
SOQGDVM12A6D4F8B86,"Changing of the Guard (Album Version)","Stay Afraid","Parts & Labor",2006
SORYWBS12AF72A310E,"Say What You Will",Mafia,"Black Label Society",2005
SOEURQM12A6D4F7D66,"Seven Man Band (aka Six Man Band) (Live Version)",Live,"The Association",0
SOUGAYP12AB018AAB4,"The Ghosts of Dawn","The Towers of Avarice","Zero Hour",2001
SOVXAKQ12A8C13C3BA,"Ei Nozanin","Yol Bolsin","Sevara Nazarkhan",2003
SOACBEI12A58A7D1FF,"Chelsea Bridge","The Swing Era; The Music Of 1942-1944  Volume 1","Duke Ellington",0
SOWQKBM12A8C13BEAF,"Speed Of Light (2007 Live At The Moore Theater in Seattle LP Version)","Mindcrime At The Moore",Queensryche,0
SOVKLQI12A6D4F82D9,"Waiting On Me","Kings Of Pop","Home Grown",2002
SOELAZS12A6D4F6387,"Let It Be","Great 1970's Motion Picture Themes","Ferrante & Teicher",0
SOPOAKN12AC468B587,"Cigarettes & Whiskey","Gotta Go Country_ Vol 3: Party","Adam Brand",2006
SOMLWXV12A8C13D647,"Rey Sombra","Super 8","Los Planetas",1994
SOECCZM12A8C13DAED,Minuet,Heartstrings,"Muriel Anderson",0
SOFMSPM12AB01858E1,"Go On_ Say It","3 Rounds and a Sound","Blind Pilot",2008
SOPVMTD12AB0181F9E,"Me Liga","Cris Delanno","Cris Delanno",0
SOLSKVR12AB018057C,"Onward and Upward",Shame,"Trash Talk",2008
SOTSGRP12AB01870CF,"Go in and Out the Window","Song and Play Time","Pete Seeger",0
SOMBJKQ12A6D4F7F68,"Rock-Cha-Rhumba (Medley) (1996 Digital Remaster)","Ultra-Lounge / Cha-Cha De Amor  Volume Nine","Dickie Harrell",0
SOWZTRJ12A8C134AF0,Lola,"Ski Heil - Die Ultimativen Hütten Party Hits","The Kings",0
SORVTLB12A6D4F7407,"Did You Ever (LP Version)","England's Newest Singing Sensation","The Hullaballoos",0
SOAEWNI12A6D4FB2FF,"Porno 75","Breaking The Curfew (Live)",Skaos,2006
SOEXREA12A6701EFA6,"Subhuman Girl","Cherry Kicks",Caesars,0
SOWAHPT12A8C13CCA0,"Rock Your Baby","Rock Your Baby","George McCrae",1974
SOLNZBL12A8C135314,"La Pathetique""  Piano Sonata No. 8 in C minor_ Op. 13",Concerto,"Richard Clayderman",0
SOTJROI12A8C135156,"Fullerton Express","Trees Have Soul","Willy Porter",0
SOCRJEX12AB017CB1F,"No More","Ed's Guest List","Ed Case;HOLLY",2002
SONKYLW12AAFF43E78,"Misanthropic Carnage","Misanthropic Carnage","Severe Torture",2002
SOUEBJT12AB017F88A,Noctuary,"Recurring - The Live Sessions EP",Bonobo,2003
SOSIOWP12A8C138A36,"La Yumba",Ausencia,"Osvaldo Pugliese",1943
SOTSYYG12AB017BEC9,"No me dejes","Los más populares de","Olimpo Cárdenas",0
SOVKOYM12AB0187E28,Arythmie,"Dans un élan","Acorps de Rue",0
SOJUERX12AB0184DE1,"Street Of Dreams","Chinese Democracy","Guns N' Roses",2008
SOTYDGZ12A6D4F9889,Abusar,"Loto FireS","Ely Guerra",0
SOBRKXB12AB0187780,"Just A Heartbreak Ago (2010 Digital Remaster)","The Complete Singles Collection","Matt Monro",0
SOEBBAU12AB018A2E6,"Sonnerie de l'homme aux 1000 orgasmes (Orgasmix)","Sonneries orgasmix By Blingtones_ vol.1",Blingtones,0
SOGKAJE12AB018F0FB,"Black Hole","Dark Orbit","Heinrichs & Hirtenfellner",0
SOQCDTY12AB017EEB9,"No Mundane Options","No Mundane Options","The Paddingtons",2008
SOFHBMZ12AB0183F91,Stewball,"900 Miles and other R.R. Songs","Cisco Houston",0
SOYLUYQ12A8C13EA48,Scorpio,"Judgement Sundays 2008",JDS,0
SOTSRLU12A67AE1F71,Live,"Motortown Revue - 40th Anniversary Collection","Earl Van Dyke & The Soul Brothers",0
SOKTBKD12A8C133724,"Piano Concerto No. 18 In B Flat Major_ KV 456: III. Allegro Vivace (Mozart)","Mozart Concertos for Piano & Orchestra","Lili Kraus",0
SOJXEEE12A6D4FAE86,"False Security","Complete Vol. 1","Articles Of Faith",1982
SOLLRYB12A8C132C28,"Fighting For Strangers","Tonight's The Night...Live","Steeleye Span",1976
SOKXKKD12AB01814DC,Manini,"The Trilok Gurtu Collection","Trilok Gurtu",1993
SOAGAFQ12AB018BE51,You,Inside,"Kenny Rankin",0
SODUGSO12A8C13DE6A,"Albert Einstein mihia","Memoriaren mapan","Ruper Ordorika",0
SOFAJFF12AB017F917,"My Queen Esther (LP Version)","Bottle Rocket",Guardian,1997
SOPAHKQ12A8C135A7F,"Vietnam Blues","The Soul Of A Man - A Film By Wim Wenders","Cassandra Wilson",2003
SODRCQL12AB018D641,"The Bachelors Of Brussels",Confetti,"Les Baxter",1958
SOWVLPT12A6D4FD060,"Cemetary Gates (Album Version)","The Anatomy Of","Between The Buried And Me",2006
SOYXCTC12A81C21EE1,"Mamas Q-Tip","Freddy's Favorites: The Best of A Nightmare On Elm Street","Brian May",0
SOMGEKL12AB01893E5,"Deep Blue Eee","Dead Mans Hand","Seismic Anamoly",2003
SOTWYWC12A8C13AAF0,"Soledad (vivo)","En vivo","Maná",0
SOQYSJU12A58A7D0CE,"Love Of The Common People [Original JA Mix] (Album)","Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73]","Nicky Thomas",0
SOKCDSP12AB0180078,"Outbroken (That Track)","Paranoia EP Part 2: The Sequel",Spor,2004
SOJQWQU12AB017F2C9,"All The Hurry & Wait",2,"Darker My Love",2008
SOVHSQO12AB018ECB7,"Amor Negado","Sidonio Pereira Vol. 2","Sidonio Pereira",0
SOGDGSO12A6701FB49,"Eventually (LP Version)","The Shape Of Jazz To Come","Ornette Coleman",1959
SOAIUPJ12AB01806DC,"PAVILLON 5","Ultraviolent Six",Agonoize,2006
SOGWQNL12A67AD72FF,Signals,"Quique (Redux Edition)",Seefeel,1993
SOONKJM12A8C13177A,"Message Outro",Pop-A-D-Ball,"The Dirtball",0
SOSWYQY12A8C13EF61,"Grand Canyon (Ada's 1st Dub)","Grand Canyon","Tracey Thorn",2007
SOEIPDV12AAF3B4D4D,"Arias: Melisma","Spontaneous Lines","Nathan Williams",0
SOXLRYA12A6D4F929B,"Pond Love (Album Version)","Saddle Creek 50",Mayday,0
SOFYWRO12AB01884AD,"Schlittschuhläuferwalzer.","Weihnachtszeit - Winterzeit",Heino,0
SOIIVLS12A6D4F481F,"Let It All Go",Porcella,"The Deadly Snakes",2005
SOAMDYK12AB018D074,"Stay In My Corner","Take Me With You + Sweet Replies + Soulful Tapestry + Love_ Peace And Soul&Plus","Honey Cone",1972
SOXJZUE12A58A80148,Independence,"Good Morning_ Mr. Good","Ring_ Cicada",0
SOMQSZN12AC468901F,"What Did I Do","Yes! It's Little Anthony & The Imperials","Little Anthony & The Imperials",0
SOJKQIB12AC3DFA4D2,"Harder Than Thou","Creators Kid EP","Cymarshall Law feat. DJ JS-1",0
SOEBREX12AB0182FF1,"One Foot Down (Radio Mix)","One Foot Down (Radio Mix)","Peter Bradley Adams",0
SOTGLJZ12A6D4FCD64,Sculpture,Sculpture,Skalpel,2000
SOBQYJL12AB0183045,"Flow (feat. Alicia Blue)",Intonarumori,Material,1999
SOPGFJA12AB0183227,"Ev'rybody's Gotta Swing","Dance Or Die","Quinn Lemley",0
SOKEFFW12A8C145FD3,Nefertiti,"Euphoria Trance Awards","Claudia Cazacu",2009
SOKIMXX12AB018D211,"Heading north (intro)","Exploring the Tributaries",Vibrasphere,2007
SOBAXQT12A8AE4693F,"How Majestic Is Your Name (Remastered Version)","Let There Be Praise: The Worship Songs Of Sandi Patty","Sandi Patty",0
SOKNBWG12A58A7D0C8,"Prelude 12/21",DECEMBERUNDERGROUND,AFI,2006
SOPZNEE12AB017D972,"Combien de Murs","Des Souvenirs Ensemble","Patrick Bruel",1994
SOFNCWP12A58A7CF5D,"Dandelion Storm","Here Comes The Monolith","The Monolith",0
SOWRRLA12A8C134F5E,"I Hear You Say","Alice Peacock","Alice Peacock",1998
SOBAKDW12A8C13478E,"Sing Sing Prison Blues","Queen Of The Blues: Volume 1 C","Bessie Smith",1990
SOSEWUY12A8C137E30,Fast,"Hairway To Steven","Butthole Surfers",1988
SOMJLVA12AB0180C08,"Allora mi ricordo","I Grandi Successi: New Trolls","New Trolls",1994
SODIEXY12A8C132DC4,"My Broken Souvenirs","25 Jaar Na Mississippi",Pussycat,1977
SOVXXXR12AC4687CE7,Hum,Autopilot,Autopilot,0
SODNRCH12AB0185AD9,Untitled,"Fire Danger Season","Der Blutharsch",2003
SOQHTZP12AF72AA247,"Don't Come After Me","Step On It",Broadcast,0
SOXORHI12AB0181855,Houston,"The Life You Always Wanted","The Bittersweets",0
SOJSXMH12A58A7CE7F,"Black Forest Gateaux (Album Version)","Higamos Hogamos","Higamos Hogamos",2009
SOBEVFB12AB0186D45,"Cut It Loose","If Footmen Tire You...","The Bloody Hollies",0
SOYWGSP12AB018D2DE,Sally,"Mbugout City",BLESTeNATION,0
SOULVLS12AB0183865,"The German Princess","Story of a German Princess",I.L.L.,0
SOADVCB12AB0185BA4,Longtime,Undeniable,Nu-Contrast,0
SOFGUFQ12A81C22ABB,"Todo Lo Tuyo","Serie Verde- Myrian Hernandez","Myriam Hernandez",1993
SOFRYKP12AB017FA40,"Scum Electronic","5 Years Dirt Crew Recordings","Mic Newman",0
SOYYWXP12A8AE493C0,"Crazy 'Bout You Baby","The Complete Blue Horizon Sessions","Christine Perfect",1970
SOBWPMB12AB0183E9E,"Come Quando Fuori Piove","Il Pericolo Di Essere Liberi","Aram Quartet",0
SOCAUWV12A81C213E6,Dead,"Man On The Roof","Stephen Fretwell",2007
SOHVFDN12AB0189FE8,Late,"Slide of Hand","Scott Colby",0
SOKGDHC12A8C145978,"Kiss And Make Up","London Conversations","Saint Etienne",1990
SOKVDHY12A8C139A79,"A Tisket A Tasket","Django Reinhardt - 100 Ans De Jazz","Django Reinhardt;Quintette Du Hot Club de France",2001
SOVNTLG12AB017F5C3,Nemm,"The Theory of Evolution","Reload & E621",0
SOWQUFB12AB018A786,Intro,"Are You Ready","2 Eivissa",2004
SOEXJJF12A6D4FC130,"Get It","The Third Hand",RJD2,2007
SOYGRKG12A8C13E480,"U can do it",Feeling,"Harlem Hustlers",2007
SOKFNWQ12A6D4FD3A2,"Pavane 'Si Par Souffrir'",Diversions,Calliope,0
SOFYDOK12AB0185AE3,Reason,"Nahki Ina Rub-a-dub Stylee",Nahki,0
SOOMEHU12A8C13BF13,Be-Bob-A-Lula,"20 suosikkia / Amarillo",Johnny,0
SORGDSH12A58A773D2,"Wake Up April",Woodwater,"The Promise Ring",2002
SONPCLV12A582A29AD,"Old Love","Replay: Mary Wells","Mary Wells",1963
SOPWTSS12A58A7B3ED,"Too High A Price",Cycles,"The Doobie Brothers",1989
SOJXZQI12AB017DACC,"Don'tro","A Monkey In A Yellow Hat","9th Cloud",2004
SOPTXLA12A8C1452D7,"Sur les quais du vieux Paris","Fifties vol 2","Lucienne Delyle",1998
SOSUASJ12AB01849A5,"Corde - for guitarist and orchestra: III. Colloïde/Fascia épilogue - for banjo_ oboes_ harp_ percussion and violas (2006)","Contemporary Swedish: Concertos","Gothenburg Symphony Orchestra",0
SORTKNF12A8C13E561,"The Shortest Distance between Two Points Is a Straight Line","Room Temperature","Simon Joyner",0
SOHXRMM12AB017D497,Uranium,Formations,"Moving Ninja",2007
SOHXXCB12AB017C3C9,"Modest Us",Swell,"Psyched Up Janis",1994
SOPZINM12AB01801C5,"Lux Radio Theatre: Manpower (Part 12)","Vintage Radio Shows","Marlene Dietrich",0
SOJVPGA12A6D4F826E,"Flesh Thang","Tell Another Joke At The Ol' Choppin' Block",Danielson,0
SOROGMR12A8C1409A3,"One Man Band","Gypsy Love","JACK SAVORETTI",0
SODIWKB12AB0184801,"Two Is A Couple","The Sue Story","Ike And Tina Turner",1994
SOHMCYV12A6701FA56,"Step Into My Life",Birth,"Young Deenay",1998
SORFEBL12A8C1404E2,Sirosport,"Edit Sur Passage Avant Fin Ou Montée d'Instrument",Sincabeza,0
SOGZLZA12A6D4F8820,"For Whom The Bell Tolls (2004 Digital Remaster)","Part Of My Past - The Simon Dupree & The Big Sound Anthology","Simon Dupree & The Big Sound",0
SOXIYLP12AB018A714,S.O.S,"An Ocean in the Air",LoveLikeFire,2007
SOLUURK12AB017D252,"Make It Hot","Max B On Demand - Max Payne","Max B & DJ Lazy K",0
SOTVDJG12A6D4FA69E,"Carcelero_ Carcelero (Romance)","De La Zambra Al Duende - Un Homenaje","Juan Habichuela / Manolo Caracol",0
SOVEOZM12AAA8C5A47,"Transworld Siren (1990)","RSW 1987-1995","Renegade Soundwave",0
SORJMAU12AB0182734,Consuelito,"Las Mejores Gaitas Vol.3","Maracaibo 15",0
SOHCNXU12A8C139525,"We Suck","Excerpts From A Love Circus","Lisa Germano",1996
SOISKKD12A6D4FA0FB,"No One Came (Live At The Olympia)","Live At The Olympia","Deep Purple",0
SOUTPQZ12A67AE0DDE,"You Break My Heart","Who's got the ball",Broadcast,0
SONHJNP12A6D4FC3A3,"Sacrament Of Wilderness",Oceanborn,Nightwish,1998
SOMMJUF12A6701F4EC,"Big In Japan - Best Of-Version","First Harvest 1984-1992",Alphaville,0
SOFQYHJ12A58A7944C,"This Momentous Day","Briefly Shaking","ANJA GARBAREK",2005
SOLVMLQ12D02191AA3,"Heartbreak Express","I Will Always Love You - The Essential Dolly Parton One","Dolly Parton",1982
SOWIJMY12A6D4FBAC2,Licketysplit,"Trumpets - The Transformation","Mike Vax",0
SOTYEWK12AB018B0D3,"Explains All Observable Phenomena","From the New Nation of Long Shadows","Voyager One",0
SOYETIN12AB0183F4A,"Don'T Think Twice_ It's Alright (Remix)","Live At Newport_ 1963-65","Joan Baez",0
SOQKIIH12A8C145909,Sognami,"Il Cielo Ha Una Porta Sola Deluxe Edition","Biagio Antonacci",2007
SOWSOEK12AB018C4E5,"It's My Life","100% Thug Rock","Argy Bargy",0
SOYYAOW12AB01848A7,Yellow,"Fire & Ice / Wolfpack",D.Y.S.,0
SOYKYFF12A58A7CF3C,"Tears For Me","Storm Beauty","Mishi Donovan",0
SOPORAN12A6D4F7704,"Groove On","Just Getting Started","Eric Darius",2006
SOHCZKK12A8C138B26,"Mercy Came Running  (Trust Album Version)","Favorite Songs Of All","Phillips_ Craig And Dean",1998
SOUBRTG12A8C143261,"Portal of the Luminous Presence","The Liquid Light of Healing",Aeoliah,0
SOAQUKB12AC468F595,"Gli Amanti Di Roma","La valse d'un jour (Il valzer di un giorno)","Gianmaria Testa",1999
SOKXNFR12A81C21644,"Gaspard de la nuit (1997 Digital Remaster): 3. Scarbo (Modéré - Vif)","Rachmaninov: Piano works","Andrei Gavrilov",0
SOVWBUS12AB0188B0D,"Buon compleanno","Fatalità",Alex,0
SOEHVQD12A8C13823B,"Winter Wonderland","She Loved Christmas","Sue Keller",2002
SOPDGVP12A6D4F953F,"Came 2 Play",Washumkhukhu,"Skwatta kamp",0
SOBXSTW12A8C137288,"Black Dog","Blue Mountain: Tonight It's Now Or Never--Live At Schubas","Blue Mountain",1997
SOEHZLG12A8C13E62D,"Ice Girl","Live à l'Olympia","Emilie Simon",2005
SOLQSKV12A58A81639,"Have A Word","The Bus Driver's Prayer & Other Stories ","Ian Dury",2004
SODLGPE12AB0187176,"Chocolat noir","Le Hérisson","Gabriel Yared",0
SOLUZPJ12A8C13C2FA,"No Easy Way Out (Album Version)","Hate To Be Loved","River City Rebels",0
SOFZSFL12AB01898F6,"Cold One (Reprise)","Madvillainy 2: The Madlib Remix",Madvillain,2008
SOMPWTM12AB0187C73,"Teleportation: BRE",Presidence,Excepter,2010
SOJRKNL12A8C140BA1,"Vortex 3003","Star Tales","Dol Ammad",2004
SOANGAJ12A8C13B916,"The Hypno-wheel",Absurdistan,"Laika and the Cosmonauts",1997
SOGIGKN12A6BD5476E,"Good Over Evil","Strictly The Best 35",Assassin,0
SOAFMRY12A58A7E94B,"Back Into Your System","Back Into Your System",Saliva,2002
SOZSPCN12AAF3B2F0B,"The Groove","Fashion Pixiez",Bratz,0
SOZGGEH12A58A7AF9A,"Sleepy California","The Young Machines","Her Space Holiday",2003
SOZNJLH12A8C135F25,"Wild Women Don't Get The Blues","No Beginner","Keri Leigh & The Blue Devils",0
SOJNDBL12AB018D764,"Random Disco",1923,Headman,0
SOJCEAP12AB0180816,"Pool Party 2009","Bang Gang 12""s Compilation Part One - A Selection",Shazam,2009
SOGLZYG12AB01830D4,"Unschuld Erde",Staub,"Das Ich",1994
SOMVIFR12AC9097CDC,"It's Been So Long","Historic Country & Western","Webb Pierce",1990
